ApplicantIncome,CoapplicantIncome,LoanAmount,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Credit_History_0.0,Credit_History_1.0,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Loan_Amount_Term_12.0,Loan_Amount_Term_36.0,Loan_Amount_Term_60.0,Loan_Amount_Term_84.0,Loan_Amount_Term_120.0,Loan_Amount_Term_180.0,Loan_Amount_Term_240.0,Loan_Amount_Term_300.0,Loan_Amount_Term_360.0,Loan_Amount_Term_480.0,Loan_Status_N,Loan_Status_Y
-0.5501227880614576,-0.8745873454266699,-1.5795388887769526,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2.241531950672703,-0.8745873454266699,2.2156457766389774,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0.5581043126742401,-0.8745873454266699,0.3943160199500087,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.9859657410802483,-0.8745873454266699,0.8788076793648083,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.6607033509170953,0.4086151462094586,-0.32344940140524997,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.013766700341959358,2.5906138141764137,2.099008895668748,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.1115007549672682,-0.2332941174894593,-0.7182203831506423,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1.3382219331120055,-0.8745873454266699,2.2156457766389774,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.6167132729927723,-0.08606157044143495,-0.3055052658713685,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.18165543810818305,0.01681640176366994,0.35842774888224577,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.8991963213212626,-0.8745873454266699,-1.130935500429916,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-0.3673016385227573,1.0757818761383724,0.789087001695401,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.013766700341959358,-0.8745873454266699,-0.4670024856763017,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.8790394257524968,1.1786598483434771,-0.16195218160031677,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.9605623224562881,-0.8745873454266699,-1.3462651268364936,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
1.3652617057810847,-0.8745873454266699,1.1120814413052673,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.1288546389190652,0.21517991703339312,-0.7720527897522866,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.241531950672703,-0.8745873454266699,2.2156457766389774,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
-0.44196369738514046,-0.8745873454266699,-1.0232706872266273,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.44025933328064076,2.5906138141764137,0.8788076793648083,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.1102220088182273,-0.42118502481015985,-0.9156058740233384,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.452053164798976,0.33530689056630003,-0.39522594354077584,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.0380494321945453,0.1227745527773109,-0.6643879765489978,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.3627722235423837,2.6633830385280786,2.2156457766389774,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.34994775457096017,-0.8745873454266699,-0.39522594354077584,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.9218187675871596,0.0192805448104988,-0.6464438410151164,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0.719535791295609,2.6633830385280786,0.7531987306276381,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-1.0901110840499366,2.244401716096959,-1.2744885847009677,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.006905862500551179,-0.8745873454266699,-1.166823771497679,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2.241531950672703,-0.8745873454266699,2.1887295733381555,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4003950916401379,-0.8745873454266699,-0.5387790278118276,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2.241531950672703,2.0515825226826006,-0.32344940140524997,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.98437346555294,-0.8745873454266699,-1.2924327202348491,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.9016398327594884,0.44249711310335543,-1.4359858045059009,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.5913558251692872,2.38793804857474,0.5378691042210605,False,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.9012142148040296,-0.8745873454266699,0.8967518148986898,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.10811406601717419,-0.8745873454266699,-1.6154271598447156,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.241531950672703,-0.8745873454266699,0.46609256208553457,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.5714224096605031,-0.8745873454266699,0.3943160199500087,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.30636125534319053,-0.8745873454266699,-1.1129913648960346,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.17196954939090092,-0.8745873454266699,-0.32344940140524997,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.6021844399168491,0.7166330270630661,0.5737573752888234,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1.4996534117333744,1.4355467609753858,0.8788076793648083,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.0937432923189174,0.5823372310108932,-0.32344940140524997,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.4847430392198032,0.8601693595408472,-0.44905835014242024,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2.241531950672703,-0.8745873454266699,-0.9873824161588642,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.8140632556073958,0.6655020588413673,-0.861773467421694,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.12345005648620423,-0.8745873454266699,0.5019808331532976,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.25228171000503197,-0.8745873454266699,0.15049401617544364,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
-0.45084242870931573,-0.20742061549775628,-0.05428736839702796,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.28255011224653864,-0.8745873454266699,-0.2516728592697241,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.08439297223880826,-0.8745873454266699,-0.32344940140524997,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.5541585750269918,-0.8745873454266699,-1.0412148227605087,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.25914254784644014,0.6845991674542908,-1.4898182111075453,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.8628962778903599,-0.8745873454266699,-1.4180416689720194,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.4839358818266964,-0.8745873454266699,-0.1978404526680797,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2.1724190988879295,-0.8745873454266699,1.363299338779608,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4790929374680553,-0.1045426432926514,-0.17989631713419824,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1.2792994434152059,-0.8745873454266699,1.8298468626605262,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.43824143979787367,-0.8745873454266699,-0.1440080460664353,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.5828126624822848,0.9864566906908262,-0.018399097329265028,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.30958988491561795,-0.26902419166847774,-0.6823321120828794,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.8028310621632806,0.2342770256463168,-0.05428736839702796,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.3592300645916889,0.21887613160363642,-0.12606391053255384,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.15452561612081775,-0.8745873454266699,-1.1847679070315604,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.13484030930798604,0.5934258747216231,-0.1978404526680797,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.9670195816011429,-0.8745873454266699,-1.400097533438138,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.24542087216362377,0.18314605742461795,-0.39522594354077584,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.6643355591860761,0.8447684654981668,0.10720985140790525,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1.1949514958355405,-0.25239122610238296,0.6634780529582307,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.6589989868125956,-0.8745873454266699,-0.17989631713419824,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.5517371028476713,-0.8745873454266699,0.5737573752888234,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.047577261534160836,-0.8745873454266699,-0.00045496179538355994,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.6589989868125956,0.16959327066705923,1.291522796644082,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.05685957155488955,-0.8745873454266699,0.35842774888224577,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0.719535791295609,-0.8745873454266699,1.1120814413052673,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.8580533335317189,0.3907501091199494,-0.6105555699473535,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.3636694302537765,-0.8745873454266699,-1.7230919730480043,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5763554033374301,0.7258735634886743,-0.32344940140524997,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.4996534117333744,-0.8745873454266699,2.2156457766389774,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.5900770790202464,0.22134027465046527,0.03543330927237937,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.3563149643975289,-0.09838228567557925,0.5737573752888234,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.4555953237496708,-0.8745873454266699,2.099008895668748,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.46577484048179235,-0.8745873454266699,-0.28756113033748704,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.32492587538464796,-0.8745873454266699,-0.4670024856763017,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.5255044875716989,-0.8745873454266699,-0.7541086542184052,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.4850565685980706,2.2055914631094042,-0.32344940140524997,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.8503853382972039,0.3470115700387371,0.03543330927237937,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
-0.6667570313653967,2.6374325320661622,0.30459534228060137,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0.6589989868125956,-0.07374085520729065,-0.5387790278118276,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.48877882618533747,1.8464426140340982,-0.26961699480360557,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.5782832475019112,1.7946956100506921,-0.32344940140524997,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2.052556226011563,-0.8745873454266699,-0.4670024856763017,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.8034801601787208,-0.8745873454266699,-0.018399097329265028,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-0.7002540631793307,0.26076656339972704,-0.26961699480360557,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
-1.1332940045811528,0.2761674574424074,-0.861773467421694,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-1.1901986007951855,1.521791767614396,1.130025576839149,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4803036735577156,-0.8745873454266699,-0.00045496179538355994,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.820924093448804,0.46036215019286464,-0.6105555699473535,False,True,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.7894449551176371,2.6633830385280786,2.2156457766389774,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2.241531950672703,-0.8745873454266699,0.9685283570342157,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.6191347451720929,-0.8745873454266699,2.099008895668748,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.5762653540191441,-0.8745873454266699,-0.4131700790746573,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.25542029025917334,-0.8745873454266699,-0.7899969252861682,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2.241531950672703,0.41908775415848126,2.2156457766389774,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.1266786860586316,-0.8745873454266699,-0.17989631713419824,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.5916013444881741,1.7435646418289932,2.2156457766389774,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-1.031995751746244,0.48623565218456766,-0.07223150393090944,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.4585104239438308,-0.8745873454266699,0.30459534228060137,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0423987485383468,-0.8745873454266699,-0.32344940140524997,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.22151967974868586,-0.8745873454266699,-0.17989631713419824,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.21071310426002945,1.2488879251780998,0.23281880014507553,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.036680636727218434,-0.020145743938762953,0.21487466461119406,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.11466137448031494,0.24105341902509617,0.3943160199500087,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.4839358818266964,-0.8745873454266699,-0.05428736839702796,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.7026755353586512,0.08642844283658523,-0.861773467421694,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.5569836259028658,-0.8745873454266699,-1.938421599454582,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2.241531950672703,-0.8745873454266699,-0.036343232863146495,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.7200294193104484,0.26939106406362806,-0.21578458820196117,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.8059916816763274,0.4948601528484687,0.21487466461119406,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.2894109500879468,-0.8745873454266699,-0.861773467421694,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.7535264511243824,0.2601505276380198,-0.4131700790746573,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.2518781313084785,1.1423137384027515,1.2376903900424376,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.6110631712410244,-0.07374085520729065,-1.0412148227605087,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2.241531950672703,-0.8745873454266699,2.2156457766389774,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.20869521077726233,-0.8745873454266699,-0.2516728592697241,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.2276634095152732,0.6199154124750333,0.35842774888224577,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.2785143252810044,-0.3817587360608981,-0.4670024856763017,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.9347332858768691,-0.2672992990513338,-1.0771030938282715,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-1.132486847188046,0.15172823357755,-1.5077623466414267,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2.241531950672703,-0.8745873454266699,0.15049401617544364,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.5888663429305862,1.006169835065457,-0.8797176029555754,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.8140632556073958,0.18314605742461795,-0.7002762476167608,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.3685123746124176,0.3574841779877598,-0.32344940140524997,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.1990093220599802,-0.8745873454266699,-0.4131700790746573,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1.9738583801836456,-0.8745873454266699,0.8788076793648083,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.6223633747445202,0.6137550548579611,0.01748917373849791,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.08762160181123564,-0.8745873454266699,-0.1978404526680797,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.5908842364133533,0.08642844283658523,-0.07223150393090944,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.32281793258359487,-0.8745873454266699,0.08926571587402378,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
-0.9016398327594884,1.1792758841051845,0.6096456463565864,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.08116434266638088,-0.1045426432926514,-0.5028907567440647,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.9112356721584847,-0.8745873454266699,1.1120814413052673,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.019730331471974696,-0.8745873454266699,-0.05428736839702796,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.15452561612081775,0.6907595250713631,0.23281880014507553,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
-1.0505603717877012,0.9273172575669335,-0.44905835014242024,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-1.1369262128501336,0.9328615794222984,-0.8079410608200496,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.7030791140552047,0.20347523756095606,-0.592611434413472,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.15452561612081775,-0.8745873454266699,-0.10811977499867237,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.2075524847469825,0.23612513293143844,-0.7541086542184052,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.24905308043260457,0.6655020588413673,0.03543330927237937,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.0562104735394493,-0.8745873454266699,0.15049401617544364,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.3451048102123191,0.15172823357755,-0.05428736839702796,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.8947789949180803,0.27308727863387133,-0.6105555699473535,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2.241531950672703,-0.8745873454266699,2.2156457766389774,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1.230869999828795,-0.8745873454266699,0.8429194082970454,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.686128808799961,-0.8745873454266699,-0.9694382806249828,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
